TIME,EURUSD,GBPUSD,AUDUSD,USDJPY,XAUUSD
2019.11.11 06:43:08,31.28,38.41,50.94,42.45,55.34
2019.11.11 06:48:08,31.28,38.41,50.94,42.45,55.34
2019.11.11 06:53:08,31.28,38.41,50.94,42.45,55.34
2019.11.11 06:58:08,31.28,38.41,50.94,42.45,55.34
2019.11.11 07:03:09,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:08:08,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:13:08,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:18:08,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:23:08,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:28:08,31.28,37.92,50.97,42.62,55.34
2019.11.11 07:33:08,31.27,37.87,50.97,42.12,55.8
2019.11.11 07:38:08,31.27,37.87,50.97,42.12,55.8
2019.11.11 07:43:08,31.27,37.87,50.97,42.12,55.8
2019.11.11 07:48:08,31.27,37.87,50.97,42.12,55.8
2019.11.11 07:53:09,31.27,37.87,50.97,42.12,55.8
2019.11.11 07:58:08,31.27,37.87,50.97,42.12,55.8
2019.11.11 08:04:02,,,,,
2019.11.11 08:08:08,31.29,37.89,50.99,42.67,55.8
2019.11.11 08:13:08,31.29,37.89,50.99,42.67,55.8
2019.11.11 08:18:08,31.29,37.89,50.99,42.67,55.8
2019.11.11 08:23:09,31.29,37.89,50.99,42.67,55.8
2019.11.11 08:28:08,31.29,37.89,50.99,42.67,55.8
2019.11.11 08:33:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 08:38:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 08:43:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 08:48:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 08:53:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 08:58:08,31.33,38.17,50.73,44.84,55.76
2019.11.11 09:03:08,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:08:08,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:13:09,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:18:08,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:23:08,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:28:08,31.35,38.17,50.83,44.87,55.83
2019.11.11 09:33:08,31.3,38.25,51.0,45.49,55.93
2019.11.11 09:38:08,31.3,38.25,51.0,45.49,55.93
2019.11.11 09:43:08,31.3,38.25,51.0,45.49,55.93
2019.11.11 09:48:08,31.3,38.25,51.0,45.49,55.93
2019.11.11 09:53:08,31.3,38.25,51.0,45.49,55.93
2019.11.11 09:58:09,31.3,38.25,51.0,45.49,55.93
2019.11.11 10:03:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:08:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:13:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:18:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:23:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:28:08,31.27,38.29,49.59,45.43,55.77
2019.11.11 10:33:08,30.92,38.07,49.69,45.33,55.72
2019.11.11 10:38:08,30.92,38.07,49.69,45.33,55.72
2019.11.11 10:43:08,30.92,38.07,49.69,45.33,55.72
2019.11.11 10:48:09,30.92,38.07,49.69,45.33,55.72
2019.11.11 10:53:08,30.92,38.07,49.69,45.33,55.72
2019.11.11 10:58:08,30.92,38.07,49.69,45.33,55.72
2019.11.11 11:03:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:08:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:13:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:18:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:23:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:28:08,30.96,38.17,49.73,45.34,55.89
2019.11.11 11:33:08,31.01,38.4,49.78,45.48,55.91
2019.11.11 11:38:09,31.01,38.4,49.78,45.48,55.91
2019.11.11 11:43:08,31.01,38.4,49.78,45.48,55.91
2019.11.11 11:48:08,31.01,38.4,49.78,45.48,55.91
2019.11.11 11:53:08,31.01,38.4,49.78,45.48,55.91
2019.11.11 11:58:08,31.01,38.4,49.78,45.48,55.91
2019.11.11 12:03:08,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:08:08,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:13:08,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:18:08,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:23:09,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:28:08,30.88,37.7,49.98,44.68,55.69
2019.11.11 12:33:08,30.87,37.67,49.93,44.71,55.63
2019.11.11 12:38:08,30.87,37.67,49.93,44.71,55.63
2019.11.11 12:43:08,30.87,37.67,49.93,44.71,55.63
2019.11.11 12:48:08,30.87,37.67,49.93,44.71,55.63
2019.11.11 12:53:08,30.87,37.67,49.93,44.71,55.63
2019.11.11 12:58:09,30.87,37.67,49.93,44.71,55.63
2019.11.11 13:03:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:08:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:13:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:18:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:23:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:28:08,30.84,37.64,50.03,45.29,55.84
2019.11.11 13:33:08,30.82,36.06,49.82,44.58,55.81
2019.11.11 13:38:08,30.82,36.06,49.82,44.58,55.81
2019.11.11 13:43:08,30.82,36.06,49.82,44.58,55.81
2019.11.11 13:48:09,30.82,36.06,49.82,44.58,55.81
2019.11.11 13:53:08,30.82,36.06,49.82,44.58,55.81
2019.11.11 13:58:08,30.82,36.06,49.82,44.58,55.81
2019.11.11 14:03:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:08:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:13:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:18:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:23:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:28:08,30.82,35.93,49.78,44.71,55.77
2019.11.11 14:33:09,30.49,35.35,50.64,44.62,55.88
2019.11.11 14:38:08,30.49,35.35,50.64,44.62,55.88
2019.11.11 14:43:08,30.49,35.35,50.64,44.62,55.88
2019.11.11 14:48:08,30.49,35.35,50.64,44.62,55.88
2019.11.11 14:53:08,30.49,35.35,50.64,44.62,55.88
2019.11.11 14:58:08,30.49,35.35,50.64,44.62,55.88
2019.11.11 15:03:08,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:08:08,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:13:08,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:18:09,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:23:08,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:28:08,30.45,35.66,50.43,44.59,55.83
2019.11.11 15:33:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 15:38:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 15:43:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 15:48:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 15:53:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 15:58:08,30.45,35.46,50.41,44.59,55.58
2019.11.11 16:03:08,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:08:09,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:13:08,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:18:08,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:23:08,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:28:08,30.42,35.53,50.41,44.63,55.65
2019.11.11 16:33:08,30.41,35.7,50.2,44.57,55.77
2019.11.11 16:38:08,30.41,35.7,50.2,44.57,55.77
2019.11.11 16:43:09,30.41,35.7,50.2,44.57,55.77
2019.11.11 16:48:08,30.41,35.7,50.2,44.57,55.77
2019.11.11 16:53:08,30.41,35.7,50.2,44.57,55.77
2019.11.11 16:58:08,30.41,35.7,50.2,44.57,55.77
2019.11.11 17:03:08,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:08:08,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:13:08,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:18:08,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:23:09,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:28:08,30.47,35.68,50.28,44.9,56.1
2019.11.11 17:33:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 17:38:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 17:43:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 17:48:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 17:53:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 17:58:08,30.4,35.76,50.74,42.72,56.03
2019.11.11 18:03:09,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:08:08,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:13:08,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:18:08,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:23:08,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:28:08,30.47,36.0,50.36,42.7,57.44
2019.11.11 18:33:09,30.41,36.19,50.42,42.78,57.74
2019.11.11 18:38:16,30.41,36.19,50.42,42.78,57.74
2019.11.11 18:43:10,30.41,36.19,50.42,42.78,57.74
2019.11.11 18:48:08,30.41,36.19,50.42,42.78,57.74
2019.11.11 18:53:20,30.41,36.19,50.42,42.78,57.74
2019.11.11 18:58:21,30.41,36.19,50.42,42.78,57.74
2019.11.11 19:03:12,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:08:08,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:13:08,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:18:08,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:23:14,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:28:09,30.37,36.62,50.43,42.83,57.74
2019.11.11 19:33:19,30.47,36.66,50.4,42.78,57.73
2019.11.11 19:38:09,30.47,36.66,50.4,42.78,57.73
2019.11.11 19:43:19,30.47,36.66,50.4,42.78,57.73
2019.11.11 19:48:19,30.47,36.66,50.4,42.78,57.73
2019.11.11 19:53:10,30.47,36.66,50.4,42.78,57.73
2019.11.11 19:58:08,30.47,36.66,50.4,42.78,57.73
2019.11.11 20:03:08,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:08:09,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:13:08,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:18:08,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:23:08,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:28:08,30.39,36.35,50.76,42.75,57.85
2019.11.11 20:33:08,30.39,36.33,50.73,43.35,57.87
2019.11.11 20:38:08,30.39,36.33,50.73,43.35,57.87
2019.11.11 20:43:08,30.39,36.33,50.73,43.35,57.87
2019.11.11 20:48:08,30.39,36.33,50.73,43.35,57.87
2019.11.11 20:53:09,30.39,36.33,50.73,43.35,57.87
2019.11.11 20:58:08,30.39,36.33,50.73,43.35,57.87
2019.11.11 21:03:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:08:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:13:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:18:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:23:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:28:08,30.42,36.33,50.51,43.4,57.94
2019.11.11 21:33:08,30.8,36.49,50.51,43.32,57.94
2019.11.11 21:38:09,30.8,36.49,50.51,43.32,57.94
2019.11.11 21:43:08,30.8,36.49,50.51,43.32,57.94
2019.11.11 21:48:08,30.8,36.49,50.51,43.32,57.94
2019.11.11 21:53:08,30.8,36.49,50.51,43.32,57.94
2019.11.11 21:58:08,30.8,36.49,50.51,43.32,57.94
2019.11.11 22:03:08,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:08:08,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:13:08,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:18:09,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:23:08,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:28:08,30.81,36.52,50.51,43.3,57.89
2019.11.11 22:33:08,30.87,36.77,50.51,43.29,57.89
2019.11.11 22:38:08,30.87,36.77,50.51,43.29,57.89
2019.11.11 22:43:08,30.87,36.77,50.51,43.29,57.89
2019.11.11 22:48:08,30.87,36.77,50.51,43.29,57.89
2019.11.11 22:53:08,30.87,36.77,50.51,43.29,57.89
2019.11.11 22:58:09,30.87,36.77,50.51,43.29,57.89
2019.11.11 23:03:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:08:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:13:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:18:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:23:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:28:08,30.87,36.8,50.46,43.28,57.68
2019.11.11 23:33:09,30.83,36.82,50.51,43.24,57.68
2019.11.11 23:38:08,30.83,36.82,50.51,43.24,57.68
2019.11.11 23:43:08,30.83,36.82,50.51,43.24,57.68
2019.11.11 23:48:08,30.83,36.82,50.51,43.24,57.68
2019.11.11 23:53:13,30.83,36.82,50.51,43.24,57.68
2019.11.11 23:58:21,30.83,36.82,50.51,43.24,57.68
2019.11.12 00:03:18,30.84,36.83,50.5,43.19,57.65
2019.11.12 00:08:21,,,,,
2019.11.12 00:13:10,30.84,36.83,50.5,43.19,57.65
2019.11.12 00:18:25,30.84,36.83,50.5,43.19,57.65
2019.11.12 00:23:31,30.84,36.83,50.5,43.19,57.65
2019.11.12 00:28:33,,,,,
2019.11.12 00:33:13,32.58,38.06,50.37,41.62,58.81
2019.11.12 00:38:20,32.58,38.06,50.37,41.62,58.81
2019.11.12 00:43:12,32.58,38.06,50.37,41.62,58.81
2019.11.12 00:48:08,32.58,38.06,50.37,41.62,58.81
2019.11.12 00:53:08,32.58,38.06,50.37,41.62,58.81
2019.11.12 00:58:08,32.58,38.06,50.37,41.62,58.81
2019.11.12 01:03:08,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:08:08,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:13:08,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:18:08,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:23:08,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:28:09,33.08,38.08,50.12,41.54,59.07
2019.11.12 01:33:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 01:38:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 01:43:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 01:48:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 01:53:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 01:58:08,33.11,38.1,50.14,41.48,59.08
2019.11.12 02:04:03,,,,,
2019.11.12 02:08:55,,,,,
2019.11.12 02:14:16,,,,,
2019.11.12 02:18:43,,,,,
2019.11.12 02:23:08,32.79,38.13,50.15,41.51,59.09
2019.11.12 02:28:08,32.79,38.13,50.15,41.51,59.09
2019.11.12 02:33:08,32.82,38.04,50.22,41.55,59.09
2019.11.12 02:38:15,32.82,38.04,50.22,41.55,59.09
2019.11.12 02:43:08,32.82,38.04,50.22,41.55,59.09
2019.11.12 02:48:08,32.82,38.04,50.22,41.55,59.09
2019.11.12 02:53:08,32.82,38.04,50.22,41.55,59.09
2019.11.12 02:58:08,32.82,38.04,50.22,41.55,59.09
2019.11.12 03:03:08,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:08:08,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:13:08,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:18:08,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:23:09,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:28:08,32.81,38.08,50.65,41.39,59.1
2019.11.12 03:33:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 03:38:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 03:43:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 03:48:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 03:53:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 03:58:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 04:03:08,32.84,38.08,50.63,41.47,59.1
2019.11.12 04:08:08,32.78,38.07,50.31,41.28,59.1
2019.11.12 04:13:08,32.78,38.07,50.31,41.28,59.1
2019.11.12 04:18:09,32.78,38.07,50.31,41.28,59.1
2019.11.12 04:23:08,32.78,38.07,50.31,41.28,59.1
2019.11.12 04:28:08,32.78,38.07,50.31,41.28,59.1
2019.11.12 04:33:08,32.96,38.01,53.24,41.36,59.11
2019.11.12 04:38:08,32.96,38.01,53.24,41.36,59.11
2019.11.12 04:43:08,32.96,38.01,53.24,41.36,59.11
2019.11.12 04:48:08,32.96,38.01,53.24,41.36,59.11
2019.11.12 04:53:08,32.96,38.01,53.24,41.36,59.11
2019.11.12 04:58:09,32.96,38.01,53.24,41.36,59.11
2019.11.12 05:03:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:08:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:13:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:18:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:23:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:28:08,32.94,38.01,54.27,41.32,59.0
2019.11.12 05:33:08,32.94,38.02,54.18,41.31,59.07
2019.11.12 05:38:08,32.94,38.02,54.18,41.31,59.07
2019.11.12 05:43:08,32.94,38.02,54.18,41.31,59.07
2019.11.12 05:48:09,32.94,38.02,54.18,41.31,59.07
2019.11.12 05:53:08,32.94,38.02,54.18,41.31,59.07
2019.11.12 05:58:08,32.94,38.02,54.18,41.31,59.07
2019.11.12 06:03:08,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:08:08,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:13:08,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:18:08,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:23:08,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:28:09,32.94,38.05,54.3,41.3,59.04
2019.11.12 06:33:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 06:38:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 06:43:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 06:48:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 06:53:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 06:58:08,32.95,38.05,54.3,41.34,59.01
2019.11.12 07:03:08,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:08:09,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:13:08,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:18:08,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:23:08,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:28:08,32.95,38.05,54.61,41.37,58.97
2019.11.12 07:33:08,32.96,38.04,54.61,41.39,58.74
2019.11.12 07:38:08,32.96,38.04,54.61,41.39,58.74
2019.11.12 07:43:08,32.96,38.04,54.61,41.39,58.74
2019.11.12 07:48:08,32.96,38.04,54.61,41.39,58.74
2019.11.12 07:53:08,32.96,38.04,54.61,41.39,58.74
2019.11.12 07:58:13,,,,,
2019.11.12 08:04:04,,,,,
2019.11.12 08:08:08,32.94,38.27,54.45,41.35,58.63
2019.11.12 08:13:08,32.94,38.27,54.45,41.35,58.63
2019.11.12 08:18:08,32.94,38.27,54.45,41.35,58.63
2019.11.12 08:23:08,32.94,38.27,54.45,41.35,58.63
2019.11.12 08:28:08,32.94,38.27,54.45,41.35,58.63
2019.11.12 08:33:09,32.94,38.33,53.39,41.44,58.9
2019.11.12 08:38:08,32.94,38.33,53.39,41.44,58.9
2019.11.12 08:43:08,32.94,38.33,53.39,41.44,58.9
2019.11.12 08:48:08,32.94,38.33,53.39,41.44,58.9
2019.11.12 08:53:08,32.94,38.33,53.39,41.44,58.9
2019.11.12 08:58:08,32.94,38.33,53.39,41.44,58.9
2019.11.12 09:03:08,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:08:08,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:13:08,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:18:08,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:23:09,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:28:08,33.01,38.23,53.37,41.65,59.02
2019.11.12 09:33:08,33.03,38.16,53.31,41.55,59.13
2019.11.12 09:38:08,33.03,38.16,53.31,41.55,59.13
2019.11.12 09:43:08,33.03,38.16,53.31,41.55,59.13
2019.11.12 09:48:08,33.03,38.16,53.31,41.55,59.13
2019.11.12 09:53:08,,,,,
2019.11.12 09:58:08,33.03,38.16,53.31,41.55,59.13
2019.11.12 10:03:08,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:08:08,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:13:09,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:18:08,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:23:08,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:28:08,32.95,38.21,52.94,41.57,59.15
2019.11.12 10:33:08,32.93,38.74,53.36,41.98,59.26
2019.11.12 10:38:08,32.93,38.74,53.36,41.98,59.26
2019.11.12 10:43:08,32.93,38.74,53.36,41.98,59.26
2019.11.12 10:48:08,32.93,38.74,53.36,41.98,59.26
2019.11.12 10:53:08,32.93,38.74,53.36,41.98,59.26
2019.11.12 10:58:09,32.93,38.74,53.36,41.98,59.26
2019.11.12 11:03:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:08:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:13:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:18:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:23:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:28:08,32.96,39.01,53.44,41.97,59.32
2019.11.12 11:33:23,32.94,38.73,53.47,42.01,59.64
2019.11.12 11:38:16,32.94,38.73,53.47,42.01,59.64
2019.11.12 11:43:18,32.94,38.73,53.47,42.01,59.64
2019.11.12 11:48:09,32.94,38.73,53.47,42.01,59.64
2019.11.12 11:53:08,32.94,38.73,53.47,42.01,59.64
2019.11.12 11:58:09,32.94,38.73,53.47,42.01,59.64
2019.11.12 12:03:08,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:08:08,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:13:08,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:18:09,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:23:08,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:28:08,32.96,38.66,53.5,42.01,59.46
2019.11.12 12:33:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 12:38:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 12:43:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 12:48:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 12:53:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 12:58:08,33.16,38.72,53.48,42.08,59.33
2019.11.12 13:03:09,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:08:08,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:13:08,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:18:08,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:23:08,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:28:09,33.27,38.88,53.53,42.11,59.32
2019.11.12 13:33:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 13:38:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 13:43:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 13:48:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 13:53:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 13:58:08,33.28,38.87,53.64,42.07,59.26
2019.11.12 14:03:09,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:08:08,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:13:08,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:18:08,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:23:08,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:28:08,33.33,38.91,53.68,41.97,59.33
2019.11.12 14:33:08,33.57,38.92,53.69,41.96,59.49
2019.11.12 14:38:08,33.57,38.92,53.69,41.96,59.49
2019.11.12 14:43:08,33.57,38.92,53.69,41.96,59.49
2019.11.12 14:48:09,33.57,38.92,53.69,41.96,59.49
2019.11.12 14:53:08,33.57,38.92,53.69,41.96,59.49
2019.11.12 14:58:08,33.57,38.92,53.69,41.96,59.49
2019.11.12 15:03:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:08:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:13:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:18:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:23:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:28:08,33.47,38.88,53.62,41.96,59.39
2019.11.12 15:33:09,33.54,38.89,53.6,41.99,59.69
2019.11.12 15:38:08,33.54,38.89,53.6,41.99,59.69
2019.11.12 15:43:08,33.54,38.89,53.6,41.99,59.69
2019.11.12 15:48:08,33.54,38.89,53.6,41.99,59.69
2019.11.12 15:53:08,33.54,38.89,53.6,41.99,59.69
2019.11.12 15:58:08,33.54,38.89,53.6,41.99,59.69
2019.11.12 16:03:08,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:08:08,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:13:08,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:18:09,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:23:08,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:28:08,33.53,38.97,53.29,42.03,59.54
2019.11.12 16:33:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 16:38:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 16:43:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 16:48:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 16:53:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 16:58:08,33.51,39.06,53.25,41.77,59.35
2019.11.12 17:03:09,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:08:08,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:13:08,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:18:08,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:23:08,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:28:08,33.62,38.91,53.28,41.7,59.82
2019.11.12 17:33:08,33.63,38.85,53.33,41.69,59.69
2019.11.12 17:38:08,33.63,38.85,53.33,41.69,59.69
2019.11.12 17:43:09,33.63,38.85,53.33,41.69,59.69
2019.11.12 17:48:08,33.63,38.85,53.33,41.69,59.69
2019.11.12 17:53:08,33.63,38.85,53.33,41.69,59.69
2019.11.12 17:58:08,33.63,38.85,53.33,41.69,59.69
2019.11.12 18:03:08,33.83,38.82,53.79,41.67,59.67
2019.11.12 18:08:08,33.83,38.82,53.79,41.67,59.67
2019.11.12 18:13:08,33.83,38.82,53.79,41.67,59.67
